Fwd_IAT_Max,Bwd_IAT_Max,PSH_Flag_Cnt,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Active_Max,Idle_Max,Label,Cat
0,77,0,48,0,34.66666667,0,0,3,104,0,77,Anomaly,Mirai
72,0,0,991.5,368.6666667,1430,3,1106,1,1430,0,75,Anomaly,Mirai
0,74,0,2082,0,1388,0,0,2,2776,0,74,Anomaly,Scan
0,0,0,1871,882,1430,1,882,1,1430,0,77,Anomaly,Mirai
76,0,0,1621.333333,1002,1430,2,2004,1,1430,0,121,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,98,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,79,Anomaly,Scan
73,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,211,Anomaly,Mirai
0,119,0,2172,0,1448,0,0,2,2896,0,119,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,138,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,16,Anomaly,Mirai
0,83,0,2172,0,1448,0,0,2,2896,0,83,Anomaly,Mirai
0,1586,0,0,0,0,0,0,2,0,0,1586,Anomaly,DoS
77,0,0,0,0,0,2,0,1,0,0,78,Anomaly,Mirai
0,74,0,1850.666667,0,1388,0,0,3,4164,0,74,Anomaly,Scan
146,0,0,1459.5,992.6666667,1430,3,2978,1,1430,0,146,Anomaly,Mirai
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,MITM ARP Spoofing
120,0,0,1398,709,1388,2,1418,1,1388,0,120,Normal,Normal
72,0,0,377.5,490,20,3,1470,1,20,0,114,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,179,Anomaly,Mirai
0,76,0,2136,0,1424,0,0,2,2848,0,76,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,228,Anomaly,Mirai
0,72,0,0,0,0,0,0,3,0,0,72,Anomaly,Mirai
0,85,0,56,0,36,0,0,2,72,0,85,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,76,Anomaly,Mirai
0,80,0,0,0,0,0,0,2,0,0,80,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,75,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,224,Anomaly,Mirai
131,0,0,35.55555556,32,32,8,256,1,32,0,131,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,118,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,125,Anomaly,Mirai
36,0,0,46.66666667,35,35,2,70,1,35,0,36,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,0,Anomaly,Mirai
0,3400,0,0,0,0,0,0,2,0,0,3400,Anomaly,DoS
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,182,Anomaly,Mirai
0,133,0,2082,0,1388,0,0,2,2776,0,133,Anomaly,MITM ARP Spoofing
0,130,0,1930.666667,0,1448,0,0,3,4344,0,130,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,126,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,126,Anomaly,Mirai
121,0,0,1906.666667,1430,1430,2,2860,1,1430,0,121,Anomaly,Mirai
0,109,0,1930.666667,0,1448,0,0,3,4344,0,109,Anomaly,MITM ARP Spoofing
17,0,0,40,32,32,3,96,1,32,1,17,Anomaly,Mirai
10,0,0,40,32,32,3,96,1,32,0,10,Anomaly,Mirai
114,0,0,1787.5,1430,1430,3,4290,1,1430,0,114,Anomaly,Mirai
0,122,0,50,0,30,0,0,2,60,0,122,Anomaly,Mirai
0,78,0,0,0,0,0,0,2,0,0,78,Anomaly,Mirai
0,0,0,735,1430,20,1,1430,1,20,0,119,Anomaly,Mirai
0,5493,0,0,0,0,0,0,2,0,0,5493,Anomaly,DoS
1,0,0,34.90909091,32,32,10,320,1,32,0,0,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,15,Anomaly,Mirai
75,0,0,1245,437.5,1430,2,875,1,1430,0,80,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,198,Anomaly,Mirai
71,0,0,1850.666667,1388,1388,2,2776,1,1388,0,84,Anomaly,Scan
0,136,0,1403,0,709,0,0,2,1418,0,136,Anomaly,Mirai
0,121,0,72.5,0,72.5,0,0,2,145,0,121,Anomaly,Mirai
77,0,0,0,0,0,2,0,1,0,0,77,Anomaly,MITM ARP Spoofing
0,2702,0,0,0,0,0,0,2,0,0,2702,Anomaly,DoS
0,117,0,1403,0,709,0,0,2,1418,0,117,Anomaly,Mirai
0,501,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,135,0,1930.666667,0,1448,0,0,3,4344,0,135,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,162,Anomaly,Mirai
76,0,0,1787.5,1430,1430,3,4290,1,1430,0,129,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,247,Anomaly,Mirai
113,0,0,1906.666667,1430,1430,2,2860,1,1430,0,113,Anomaly,Mirai
8,0,0,42.66666667,32,32,2,64,1,32,0,11,Anomaly,Mirai
3,0,0,42.66666667,32,32,2,64,1,32,0,3,Anomaly,Mirai
0,116,0,2172,0,1448,0,0,2,2896,0,116,Anomaly,Mirai
12,0,0,38.4,32,32,4,128,1,32,0,12,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,75,Anomaly,Mirai
0,75,0,2082,0,1388,0,0,2,2776,0,75,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,26,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,118,Anomaly,Mirai
0,116,0,2172,0,1448,0,0,2,2896,0,116,Anomaly,Mirai
0,1558,0,0,0,0,0,0,2,0,0,1558,Anomaly,DoS
0,7090,0,0,0,0,0,0,2,0,0,7090,Anomaly,DoS
0,0,0,27,18,18,1,18,1,18,0,5,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Mirai
3,0,0,38.4,32,32,4,128,1,32,0,3,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,147,Anomaly,Mirai
0,0,0,144.5,289,0,1,289,1,0,0,74,Anomaly,Mirai
0,71,0,2082,0,1388,0,0,2,2776,0,71,Anomaly,Mirai
0,80,1,724,0,709,0,0,2,1418,0,80,Anomaly,MITM ARP Spoofing
0,0,0,0,0,0,1,0,1,0,0,77,Anomaly,Scan
0,76,0,0,0,0,0,0,2,0,0,76,Anomaly,Mirai
74,0,0,1462.666667,764,1430,2,1528,1,1430,0,130,Anomaly,Mirai
0,0,1,688,328,524,1,328,1,524,0,119,Anomaly,Scan
0,116,0,1403,0,709,0,0,2,1418,0,116,Anomaly,MITM ARP Spoofing
0,120,0,1403,0,709,0,0,2,1418,0,120,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,75,Anomaly,Mirai
3,0,0,42.66666667,32,32,2,64,1,32,0,4,Anomaly,Mirai
114,0,0,1787.5,1430,1430,3,4290,1,1430,0,114,Anomaly,Mirai
0,2173,0,0,0,0,1,0,2,0,221,1952,Anomaly,DoS
0,4226,0,0,0,0,0,0,2,0,0,4226,Anomaly,DoS
73,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Mirai
0,143,0,2082,0,1388,0,0,2,2776,0,143,Anomaly,Scan
0,83,0,1403,0,709,0,0,2,1418,0,83,Anomaly,MITM ARP Spoofing
0,0,0,2145,1430,1430,1,1430,1,1430,0,140,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,120,Anomaly,Mirai
76,0,0,26.66666667,20,20,2,40,1,20,0,118,Anomaly,Mirai
83,0,0,1613.5,1198,1430,3,3594,1,1430,0,119,Anomaly,Mirai
0,110,0,2172,0,1448,0,0,2,2896,0,110,Anomaly,Mirai
0,76,0,0,0,0,0,0,4,0,0,76,Anomaly,Mirai
0,77,0,2082,0,1388,0,0,2,2776,0,77,Anomaly,Scan
0,143,0,2082,0,1388,0,0,2,2776,0,143,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,183,Anomaly,Mirai
0,166,0,1930.666667,0,1448,0,0,3,4344,0,166,Anomaly,Mirai
117,0,0,1787.5,1430,1430,3,4290,1,1430,0,117,Anomaly,Mirai
134,0,0,1480,790,1430,2,1580,1,1430,0,134,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,79,Anomaly,Scan
0,0,1,37,0,37,1,0,1,37,0,0,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,78,Anomaly,Mirai
7,0,0,42.66666667,32,32,2,64,1,32,0,8,Anomaly,Mirai
79,0,0,85,113.3333333,0,3,340,1,0,0,125,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,123,Anomaly,Scan
0,120,0,2082,0,1388,0,0,2,2776,0,120,Anomaly,Scan
0,291,0,0,0,0,0,0,3,0,0,291,Normal,Normal
0,4772,0,0,0,0,0,0,2,0,0,4772,Anomaly,DoS
0,86,0,50,0,30,0,0,2,60,0,86,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,76,Anomaly,Scan
0,0,0,27,18,18,1,18,1,18,0,11,Anomaly,Mirai
0,0,0,1595,330,1430,1,330,1,1430,0,72,Anomaly,Mirai
5,0,0,42.66666667,32,32,2,64,1,32,0,9,Anomaly,Mirai
0,115,0,1403,0,709,0,0,2,1418,0,115,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,145,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,9,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,180,Anomaly,Mirai
3,0,0,40,32,32,3,96,1,32,0,3,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,234,Anomaly,Mirai
131,0,0,38.4,32,32,4,128,1,32,0,131,Anomaly,Mirai
0,121,0,1403,0,709,0,0,2,1418,0,121,Anomaly,Scan
71,524,0,362,0,724,2,0,2,1448,0,280,Normal,Normal
247,0,0,42.66666667,32,32,2,64,1,32,0,247,Anomaly,Mirai
0,5983,0,0,0,0,0,0,2,0,0,5983,Anomaly,DoS
0,121,0,0,0,0,0,0,2,0,0,121,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,151,Anomaly,Scan
0,120,0,44,0,30.66666667,0,0,3,92,0,120,Anomaly,Mirai
76,0,0,37.33333333,32,32,5,160,1,32,0,76,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Scan
0,123,0,0,0,0,0,0,2,0,0,123,Anomaly,Scan
0,0,0,0,0,0,1,0,1,0,0,75,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,264,Normal,Normal
0,0,0,0,0,0,1,0,1,0,0,122,Anomaly,Scan
73,0,0,0,0,0,2,0,1,0,0,77,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,275,Anomaly,Mirai
0,230,0,2172,0,1448,0,0,2,2896,0,230,Normal,Normal
0,2330,0,0,0,0,0,0,2,0,0,2330,Anomaly,DoS
28,0,0,33.45454545,32,32,21,672,1,32,0,28,Anomaly,Mirai
73,0,0,1701.5,1315.333333,1430,3,3946,1,1430,0,74,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,294,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,116,Anomaly,Mirai
0,113,0,2172,0,1448,0,0,2,2896,0,113,Anomaly,MITM ARP Spoofing
0,122,0,1403,0,709,0,0,2,1418,0,122,Anomaly,MITM ARP Spoofing
5,0,0,38.4,32,32,4,128,1,32,0,8,Anomaly,Mirai
0,143,0,2082,0,1388,0,0,2,2776,0,143,Anomaly,Scan
0,71,0,298.6666667,0,224,0,0,3,672,0,71,Anomaly,Mirai
0,0,0,10,20,0,1,20,1,0,0,86,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,6,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,270,Anomaly,Mirai
4,0,0,35.55555556,32,32,8,256,1,32,1,4,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,74,Anomaly,Scan
0,0,0,1895,870,1460,1,870,1,1460,0,146,Anomaly,Mirai
71,0,0,1800,1350,1350,2,2700,1,1350,0,72,Anomaly,Scan
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,Scan
0,0,0,2145,1430,1430,1,1430,1,1430,0,74,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,0,Anomaly,Mirai
0,84,0,1403,0,709,0,0,2,1418,0,84,Anomaly,Scan
0,73,0,0,0,0,0,0,2,0,0,73,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,7,Anomaly,Mirai
74,0,0,1930.666667,1448,1448,2,2896,1,1448,0,75,Anomaly,Mirai
2,0,0,36.57142857,32,32,6,192,1,32,0,93,Anomaly,Mirai
0,1591,0,0,0,0,0,0,2,0,0,1591,Anomaly,DoS
0,70,0,2082,0,1388,0,0,2,2776,0,70,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,171,Anomaly,Mirai
9,0,0,42.66666667,32,32,2,64,1,32,0,187,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,75,Anomaly,MITM ARP Spoofing
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,162,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,3,Anomaly,Mirai
0,2075,0,0,0,0,0,0,2,0,0,2075,Anomaly,DoS
0,430,0,0,0,0,0,0,2,0,0,430,Normal,Normal
0,73,0,0,0,0,0,0,3,0,0,73,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,2,Anomaly,Mirai
0,0,0,1510.5,125,1448,1,125,1,1448,0,88,Anomaly,Mirai
0,1467,0,0,0,0,0,0,2,0,0,1467,Anomaly,DoS
0,72,0,2172,0,1448,0,0,2,2896,0,72,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
0,0,0,2190,1460,1460,1,1460,1,1460,0,76,Anomaly,MITM ARP Spoofing
0,79,0,2082,0,1388,0,0,2,2776,0,79,Anomaly,Mirai
0,83,0,1403,0,709,0,0,2,1418,0,83,Anomaly,Scan
0,128,0,2082,0,1388,0,0,2,2776,0,128,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,185,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,119,Anomaly,Mirai
0,337,0,0,0,0,0,0,4,0,0,337,Normal,Normal
7,0,0,42.66666667,32,32,2,64,1,32,0,8,Anomaly,Mirai
0,80,0,1403,0,709,0,0,2,1418,0,80,Anomaly,Scan
73,0,0,1866.666667,1400,1400,2,2800,1,1400,0,118,Anomaly,Mirai
0,3617,0,0,0,0,0,0,2,0,0,3617,Anomaly,DoS
0,81,0,56,0,36,0,0,2,72,0,81,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,78,Anomaly,Mirai
0,145,0,2082,0,1388,0,0,2,2776,0,145,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,181,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
0,0,0,220.5,441,0,1,441,1,0,0,120,Anomaly,MITM ARP Spoofing
9,0,0,42.66666667,32,32,2,64,1,32,0,9,Anomaly,Mirai
3,0,0,36.57142857,32,32,6,192,1,32,1,3,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,152,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,146,Anomaly,Mirai
70,0,0,0,0,0,2,0,1,0,0,70,Anomaly,Mirai
76,0,0,1556,904,1430,2,1808,1,1430,0,77,Anomaly,Mirai
7,0,0,42.66666667,32,32,2,64,1,32,0,37,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,177,Anomaly,Mirai
0,122,0,0,0,0,0,0,2,0,0,122,Anomaly,Scan
74,0,0,0,0,0,2,0,1,0,0,82,Anomaly,Scan
0,0,0,2145,1430,1430,1,1430,1,1430,0,125,Anomaly,Mirai
8,0,0,38.4,32,32,4,128,1,32,0,8,Anomaly,Mirai
10,0,0,33,32,32,31,992,1,32,4,10,Anomaly,Mirai
72,0,0,1716,1430,1430,4,5720,1,1430,0,74,Anomaly,Mirai
107,77,0,1224.142857,0,1421.8,2,0,5,7109,0,77,Anomaly,Mirai
3,0,0,32.86486486,32,32,36,1152,1,32,4,3,Anomaly,Mirai
0,411,0,0,0,0,0,0,3,0,0,411,Normal,Normal
0,990,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,70,0,38.4,0,32,0,0,5,160,0,70,Anomaly,Mirai
0,4733,0,0,0,0,0,0,2,0,0,4733,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,119,Anomaly,Scan
8,0,0,42.66666667,32,32,2,64,1,32,0,8,Anomaly,Mirai
0,3934,0,0,0,0,0,0,2,0,0,3934,Anomaly,DoS
0,1131,0,0,0,0,0,0,2,0,0,1131,Anomaly,DoS
0,74,0,2082,0,1388,0,0,2,2776,0,74,Anomaly,Scan
0,75,0,1850.666667,0,1388,0,0,3,4164,0,75,Anomaly,Scan
10,0,0,42.66666667,32,32,2,64,1,32,0,10,Anomaly,Mirai
0,4198,0,0,0,0,0,0,2,0,0,4198,Anomaly,DoS
0,0,0,2082,1388,1388,1,1388,1,1388,0,384,Normal,Normal
0,119,0,0,0,0,0,0,2,0,0,119,Anomaly,Mirai
9,0,0,32.86486486,32,32,36,1152,1,32,3,9,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,76,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,116,Anomaly,Mirai
0,72,0,2172,0,1448,0,0,2,2896,0,72,Anomaly,MITM ARP Spoofing
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,74,Anomaly,Mirai
74,0,0,1434,1077.5,1430,4,4310,1,1430,0,74,Anomaly,Mirai
0,1227,0,0,0,0,0,0,2,0,0,1227,Anomaly,DoS
70,0,0,1433.5,1430,722,3,4290,1,722,0,136,Anomaly,Mirai
6,0,0,42.66666667,32,32,2,64,1,32,0,26,Anomaly,Mirai
77,0,0,40,32,32,3,96,1,32,0,77,Anomaly,Mirai
0,116,0,2172,0,1448,0,0,2,2896,0,116,Anomaly,Mirai
0,115,0,2172,0,1448,0,0,2,2896,0,115,Anomaly,MITM ARP Spoofing
0,0,0,1548,200,1448,1,200,1,1448,0,78,Anomaly,Mirai
5,0,0,42.66666667,32,32,2,64,1,32,0,17,Anomaly,Mirai
116,0,0,1787.5,1430,1430,3,4290,1,1430,0,116,Anomaly,Mirai
0,145,0,2082,0,1388,0,0,2,2776,0,145,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,239,Anomaly,Mirai
191,0,0,40,32,32,3,96,1,32,0,191,Anomaly,Mirai
138,0,0,34.13333333,32,32,14,448,1,32,0,138,Anomaly,Mirai
0,77,0,1403,0,709,0,0,2,1418,0,77,Anomaly,Mirai
0,74,0,1403,0,709,0,0,2,1418,0,74,Anomaly,Scan
0,122,0,2082,0,1388,0,0,2,2776,0,122,Anomaly,MITM ARP Spoofing
0,0,0,48,32,32,1,32,1,32,0,2,Anomaly,Mirai
0,75,0,1930.666667,0,1448,0,0,3,4344,0,75,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,151,Anomaly,Scan
0,121,0,1403,0,709,0,0,2,1418,0,121,Anomaly,Scan
0,2653,0,0,0,0,1,0,2,0,0,1626,Anomaly,DoS
0,86,0,2172,0,1448,0,0,2,2896,0,86,Anomaly,MITM ARP Spoofing
125,0,0,1584.5,1159.333333,1430,3,3478,1,1430,0,125,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,121,Anomaly,Mirai
0,75,0,2082,0,1388,0,0,2,2776,0,75,Anomaly,Scan
42,0,0,22.5,18,18,3,54,1,18,0,42,Anomaly,Mirai
0,74,0,1850.666667,0,1388,0,0,3,4164,0,74,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,154,Anomaly,MITM ARP Spoofing
2,0,0,34.66666667,32,32,11,352,1,32,3,2,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,157,Anomaly,Mirai
0,3083,0,0,0,0,0,0,2,0,0,3083,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,122,Anomaly,Mirai
0,0,0,1641,422,1430,1,422,1,1430,0,178,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,120,Anomaly,Mirai
0,75,0,2082,0,1388,0,0,2,2776,0,75,Anomaly,Mirai
0,114,0,2082,0,1388,0,0,2,2776,0,114,Anomaly,Scan
0,73,0,41,0,31,0,0,4,124,0,73,Anomaly,Mirai
0,6977,0,0,0,0,0,0,2,0,0,6977,Anomaly,DoS
0,109,0,1930.666667,0,1448,0,0,3,4344,0,109,Anomaly,Mirai
0,362,0,0,0,0,0,0,4,0,0,362,Normal,Normal
0,0,0,2145,1430,1430,1,1430,1,1430,0,74,Anomaly,Mirai
0,75,0,0,0,0,0,0,2,0,0,75,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,192,Anomaly,Mirai
69,0,0,1787.5,1430,1430,3,4290,1,1430,0,114,Anomaly,Mirai
0,76,0,0,0,0,0,0,2,0,0,76,Anomaly,Mirai
0,1200,0,0,0,0,0,0,2,0,0,1200,Anomaly,DoS
8,0,0,40,32,32,3,96,1,32,0,8,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,73,Anomaly,Mirai
238,0,0,40,32,32,3,96,1,32,0,238,Anomaly,Mirai
0,0,0,1531,202,1430,1,202,1,1430,0,75,Anomaly,Mirai
155,0,0,40,32,32,3,96,1,32,0,155,Anomaly,Mirai
149,0,0,33.88235294,32,32,16,512,1,32,0,149,Anomaly,Mirai
0,122,0,56,0,36,0,0,2,72,0,122,Anomaly,Mirai
0,120,0,1780,0,1086,0,0,2,2172,0,120,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Mirai
0,0,0,1683,506,1430,1,506,1,1430,0,84,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,165,Anomaly,Mirai
0,2168,0,0,0,0,1,0,2,0,275,1893,Anomaly,DoS
6,0,0,36,32,32,7,224,1,32,0,6,Anomaly,Mirai
0,87,0,0,0,0,0,0,2,0,0,87,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,138,Anomaly,Scan
0,157,0,2082,0,1388,0,0,2,2776,0,157,Anomaly,Scan
0,180,0,1898.666667,0,1424,0,0,3,4272,0,180,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,12,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,120,Anomaly,Mirai
156,0,0,1906.666667,1430,1430,2,2860,1,1430,0,156,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,2,Anomaly,Mirai
112,0,0,1930.666667,1448,1448,2,2896,1,1448,0,112,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,239,Anomaly,Mirai
11,0,0,46.66666667,35,35,2,70,1,35,0,11,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,112,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,115,Anomaly,Mirai
6,0,0,40,32,32,3,96,1,32,0,7,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,15,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,74,Anomaly,Scan
0,0,0,2082,1388,1388,1,1388,1,1388,0,255,Normal,Normal
75,0,0,0,0,0,2,0,1,0,0,86,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,136,Anomaly,Mirai
0,116,0,1403,0,709,0,0,2,1418,0,116,Anomaly,Mirai
70,0,0,1470.4,1123,1430,4,4492,1,1430,0,70,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,9,Anomaly,Mirai
0,129,0,2082,0,1388,0,0,2,2776,0,129,Anomaly,Mirai
20,0,0,42.66666667,32,32,2,64,1,32,0,20,Anomaly,Mirai
0,2418,0,0,0,0,0,0,2,0,0,2418,Anomaly,DoS
0,10846,0,0,0,0,0,0,2,0,0,10846,Anomaly,DoS
0,0,0,913,1430,198,1,1430,1,198,0,224,Anomaly,Mirai
0,119,0,2172,0,1448,0,0,2,2896,0,119,Anomaly,MITM ARP Spoofing
0,139,0,2172,0,1448,0,0,2,2896,0,139,Anomaly,MITM ARP Spoofing
0,523,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,0,0,48,32,32,1,32,1,32,0,181,Anomaly,Mirai
0,5710,0,0,0,0,0,0,3,0,0,5710,Anomaly,DoS
0,123,0,2172,0,1448,0,0,2,2896,0,123,Anomaly,Mirai
17,0,0,46.66666667,35,35,2,70,1,35,0,20,Anomaly,Mirai
164,0,0,1906.666667,1430,1430,2,2860,1,1430,0,164,Anomaly,Mirai
0,150,0,2082,0,1388,0,0,2,2776,0,150,Anomaly,Mirai
72,0,0,1906.666667,1430,1430,2,2860,1,1430,0,173,Anomaly,Mirai
0,6170,0,0,0,0,0,0,2,0,0,6170,Anomaly,DoS
0,1577,0,0,0,0,0,0,2,0,0,1577,Anomaly,DoS
0,0,0,2172,1448,1448,1,1448,1,1448,0,76,Anomaly,Mirai
7,0,0,40,32,32,3,96,1,32,0,14,Anomaly,Mirai
0,121,0,56,0,36,0,0,2,72,0,121,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,5,Anomaly,Mirai
6,0,0,37.33333333,32,32,5,160,1,32,0,6,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,111,Anomaly,Scan
3,0,0,46.66666667,35,35,2,70,1,35,0,9,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,76,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,74,Anomaly,Scan
0,160,0,2172,0,1448,0,0,2,2896,0,160,Anomaly,Mirai
36,0,0,36,32,32,7,224,1,32,0,36,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,13,Anomaly,Mirai
0,73,0,1403,0,709,0,0,2,1418,0,73,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,262,Anomaly,Mirai
72,0,0,0,0,0,2,0,1,0,0,72,Anomaly,Scan
0,80,0,0,0,0,0,0,2,0,0,80,Anomaly,Mirai
117,0,0,1686.666667,1100,1430,2,2200,1,1430,0,168,Anomaly,Mirai
0,121,0,1403,0,709,0,0,2,1418,0,121,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,114,Anomaly,Mirai
0,55,1,1332.666667,0,1364.5,1,0,2,2729,0,38,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,74,Anomaly,Scan
7,0,0,33.68421053,32,32,18,576,1,32,3,7,Anomaly,Mirai
